SERIALNO,hhnum,PUMA,REGION,NP,NW,HHINCADJ,WGTP,HTYPE
2017000659784,71763,00100,1,2,1,15673.4295,6,MH
2017000659960,71764,00200,1,2,2,89894.7021,10,SF
2017000659964,71765,01323,1,4,2,84939.876,56,SF
2017000660000,71766,01200,1,2,2,245718.927,17,SF
2017000660061,71767,01318,1,3,1,129432.192,10,SF
2017000660238,71768,01316,1,1,1,70783.23,11,SF
2017000660319,71769,00703,1,1,0,45503.505,11,SF
2017000660369,71770,00600,1,1,1,101118.9,83,SF
2017000660538,71771,00400,1,2,0,24571.8927,33,MH
2017000660616,71772,00902,1,2,1,20223.78,32,SF
2017000660697,71773,01301,1,4,2,151678.35,9,SF
2017000660736,71774,01303,1,4,2,125387.436,15,SF
2017000660819,71775,01302,1,3,2,121342.68,10,SF
2017000660836,71776,00600,1,2,0,69640.58643,23,SF
2017000660932,71777,00902,1,1,1,40447.56,23,SF
2017000660940,71778,00300,1,4,2,65525.0472,6,SF
2017000660989,71779,00800,1,3,2,57920.90592,46,MF
2017000661046,71780,00500,1,1,1,363016.851,7,SF
2017000661260,71781,01322,1,1,1,41458.749,23,SF
2017000661270,71782,00800,1,2,2,64008.2637,39,MH
2017000661437,71783,00703,1,3,2,129432.192,27,SF
2017000661476,71784,01322,1,2,2,110219.601,26,MF
2017000661524,71785,00800,1,2,0,17796.9264,8,SF
2017000661662,71786,00500,1,2,0,27079.64142,7,SF
2017000661701,71787,00600,1,1,1,56656.91967,6,SF
2017000661833,71788,01303,1,2,1,73149.41226,13,SF
2017000661854,71789,01319,1,1,1,52581.828,17,MF
2017000662009,71790,01316,1,2,2,96062.955,16,SF
2017000662093,71791,00200,1,1,1,7685.0364,24,SF
2017000662278,71792,00300,1,2,1,29728.9566,76,SF
2017000662423,71793,01314,1,2,1,101118.9,19,SF
2017000662476,71794,00703,1,2,1,133476.948,12,SF
2017000662616,71795,01303,1,2,1,130948.9755,23,SF
2017000662841,71796,00600,1,1,0,24167.4171,42,MF
2017000662937,71797,01323,1,3,3,87973.443,17,MF
2017000662963,71798,00100,1,4,2,147431.3562,8,SF
2017000663124,71799,00400,1,1,1,65727.285,14,SF
2017000663137,71800,00901,1,2,2,65727.285,39,SF
2017000663266,71801,01322,1,5,2,136065.59184,12,SF
2017000663373,71802,01323,1,6,2,130140.0243,21,SF
2017000663433,71803,01305,1,1,1,23247.23511,13,MF
2017000663494,71804,01104,1,1,1,68255.2575,10,MH
2017000663532,71805,00901,1,4,3,42520.49745,24,MF
2017000663998,71806,01305,1,1,0,22347.2769,24,SF
2017000664008,71807,01105,1,1,1,45503.505,8,SF
2017000664124,71808,01321,1,3,2,91007.01,5,SF
2017000664129,71809,01318,1,1,0,12538.7436,15,SF
2017000664188,71810,00100,1,1,0,36321.90888,52,SF
2017000664229,71811,01200,1,3,2,29830.0755,18,SF
2017000664423,71812,00400,1,2,1,18302.5209,21,SF
2017000664446,71813,00200,1,2,0,70985.4678,3,SF
2017000664467,71814,00200,1,5,3,66091.31304,5,SF
2017000664510,71815,01303,1,2,1,134285.8992,11,SF
2017000664526,71816,00400,1,1,0,27807.6975,19,SF
2017000664813,71817,00705,1,2,0,28313.292,81,SF
2017000664903,71818,01302,1,2,2,31751.3346,42,MF
2017000665061,71819,01200,1,7,1,87872.3241,7,SF
2017000665085,71820,01305,1,1,0,296278.377,11,SF
2017000665111,71821,01314,1,4,2,119947.23918,15,SF
2017000665255,71822,00100,1,3,2,99096.522,16,SF
2017000665269,71823,00600,1,2,2,123365.058,2,SF
2017000665274,71824,01323,1,2,2,205271.367,24,SF
2017000665322,71825,01305,1,3,2,112241.979,27,SF
2017000665348,71826,00100,1,2,1,21234.969,7,SF
2017000665377,71827,00600,1,4,2,88984.632,20,SF
2017000665439,71828,01103,1,2,2,126398.625,26,SF
2017000665476,71829,01302,1,2,2,107186.034,28,SF
2017000665512,71830,00200,1,1,1,80895.12,24,MH
2017000665528,71831,01316,1,3,1,81906.309,23,SF
2017000665578,71832,01301,1,4,1,20527.1367,17,SF
2017000665603,71833,00703,1,1,1,23156.2281,24,MF
2017000665714,71834,01316,1,3,2,155723.106,12,SF
2017000665719,71835,00703,1,2,0,28111.0542,23,SF
2017000665731,71836,01320,1,1,1,61682.529,23,MF
2017000665749,71837,00600,1,2,0,45200.1483,5,SF
2017000665822,71838,00600,1,4,2,141566.46,77,SF
2017000665932,71839,00500,1,2,0,187171.0839,7,SF
2017000665983,71840,00902,1,2,2,53087.4225,22,SF
2017000665988,71841,00500,1,3,1,187069.965,17,SF
2017000665993,71842,00901,1,5,3,69266.4465,15,SF
2017000665995,71843,00901,1,4,2,104253.5859,29,SF
2017000666002,71844,01319,1,4,2,132971.3535,36,SF
2017000666059,71845,00300,1,2,1,174935.697,2,MH
2017000666229,71846,00704,1,9,2,105568.1316,37,SF
2017000666296,71847,00300,1,2,1,38425.182,6,SF
2017000666326,71848,00400,1,1,1,70783.23,62,MF
2017000666335,71849,01303,1,3,1,32358.048,16,SF
2017000666407,71850,00100,1,1,1,12134.268,21,MH
2017000666442,71851,01319,1,2,2,80895.12,12,SF
2017000666525,71852,01305,1,4,3,64716.096,11,SF
2017000666532,71853,00704,1,1,1,20223.78,31,MF
2017000666548,71854,01322,1,2,1,131454.57,24,SF
2017000666559,71855,00200,1,2,1,50559.45,20,SF
2017000666569,71856,01320,1,3,3,166846.185,8,SF
2017000666575,71857,01314,1,1,1,40649.7978,19,MF
2017000666836,71858,00703,1,1,0,8898.4632,58,MF
2017000666854,71859,01321,1,2,2,86456.6595,23,SF
2017000666892,71860,01303,1,6,3,129937.7865,13,SF
2017000666928,71861,01324,1,2,2,187221.64335,26,SF
2017000666968,71862,01301,1,1,0,52379.5902,12,SF
2017000667003,71863,01305,1,2,2,36443.25156,25,MF
2017000667039,71864,01103,1,3,2,111261.12567,10,SF
2017000667133,71865,01000,1,1,0,12943.2192,15,SF
2017000667159,71866,01314,1,4,2,75839.175,24,SF
2017000667337,71867,00400,1,3,3,91613.7234,17,SF
2017000667444,71868,00300,1,5,2,188283.3918,22,SF
2017000667449,71869,00704,1,3,2,39133.0143,12,SF
2017000667458,71870,01305,1,2,2,66536.2362,26,MF
2017000667474,71871,00800,1,1,0,9100.701,22,MF
2017000667483,71872,01200,1,3,3,31346.859,33,MF
2017000667542,71873,01320,1,2,1,71794.419,74,MF
2017000667616,71874,00600,1,4,1,95051.766,3,SF
2017000667707,71875,00600,1,4,2,111230.79,36,SF
2017000667739,71876,00300,1,2,2,77760.4341,7,SF
2017000667767,71877,00705,1,1,0,6481.72149,9,SF
2017000667781,71878,00600,1,4,2,70783.23,20,SF
2017000667916,71879,00901,1,5,2,68963.0898,18,SF
2017000668193,71880,00500,1,2,0,56060.31816,22,DUP
2017000668329,71881,00800,1,2,0,23762.9415,41,SF
2017000668349,71882,01322,1,1,1,179991.642,25,SF
2017000668424,71883,01303,1,3,3,156734.295,17,SF
2017000668483,71884,00901,1,1,1,45503.505,13,SF
2017000668486,71885,00300,1,1,1,74625.7482,13,SF
2017000668589,71886,01322,1,1,0,31852.4535,10,SF
2017000668639,71887,01322,1,1,0,56626.584,21,SF
2017000668733,71888,00100,1,2,1,86567.89029,4,SF
2017000668776,71889,01305,1,2,2,64716.096,15,MF
2017000668853,71890,00600,1,5,5,74929.1049,18,SF
2017000668915,71891,01318,1,2,1,16987.9752,41,MF
2017000668962,71892,01104,1,2,1,40447.56,11,MF
2017000669197,71893,01103,1,2,2,82411.9035,9,SF
2017000669235,71894,01303,1,4,2,102130.089,7,SF
2017000669291,71895,01324,1,2,2,131454.57,29,SF
2017000669459,71896,01323,1,2,1,76850.364,58,SF
2017000669497,71897,01322,1,5,5,101017.7811,19,SF
2017000669589,71898,01320,1,3,1,29324.481,12,MF
2017000669644,71899,01323,1,6,1,185047.587,16,SF
2017000669659,71900,01105,1,2,0,69670.9221,4,SF
2017000669778,71901,01319,1,6,3,139544.082,15,SF
2017000669936,71902,00100,1,1,1,54300.8493,9,MH
2017000669981,71903,01314,1,1,1,50559.45,19,SF
2017000670117,71904,01301,1,2,1,93534.9825,8,SF
2017000670490,71905,00704,1,2,2,62693.718,22,SF
2017000670574,71906,00200,1,1,0,20324.8989,6,SF
2017000670649,71907,00902,1,2,0,23864.0604,26,MF
2017000670729,71908,00800,1,2,0,36503.9229,22,SF
2017000670825,71909,00400,1,4,2,91007.01,59,SF
2017000670968,71910,00600,1,2,1,26290.914,6,SF
2017000671014,71911,01103,1,2,1,65727.285,9,SF
2017000671025,71912,00600,1,3,0,31549.0968,24,MH
2017000671052,71913,00704,1,2,0,50154.9744,13,SF
2017000671263,71914,00704,1,1,1,3741.3993,34,MF
2017000671532,71915,01200,1,6,1,99298.7598,6,SF
2017000671576,71916,01316,1,2,1,135297.0882,11,SF
2017000671624,71917,00800,1,1,0,45806.8617,13,SF
2017000671650,71918,00200,1,1,0,18201.402,7,SF
2017000671665,71919,00800,1,2,1,34178.1882,18,SF
2017000671766,71920,00703,1,2,1,45503.505,11,SF
2017000671927,71921,00300,1,1,0,33672.5937,4,SF
2017000671960,71922,00500,1,3,1,25279.725,18,MH
2017000672045,71923,01305,1,2,2,151678.35,16,SF
2017000672055,71924,01305,1,2,2,150667.161,14,DUP
2017000672056,71925,01314,1,1,0,5763.7773,23,SF
2017000672124,71926,00902,1,1,0,31346.859,13,MF
2017000672204,71927,00400,1,2,1,59660.151,33,DUP
2017000672207,71928,00705,1,3,2,35694.9717,21,SF
2017000672431,71929,01301,1,1,1,12134.268,71,SF
2017000672514,71930,01301,1,2,2,135499.326,14,SF
2017000672537,71931,01316,1,1,0,24824.68995,21,SF
2017000672591,71932,01318,1,1,1,33369.237,11,SF
2017000672728,71933,01105,1,2,0,15774.5484,43,MH
2017000672739,71934,00703,1,2,0,1011.189,16,SF
2017000672872,71935,00300,1,1,0,13145.457,7,SF
2017000672910,71936,01314,1,2,1,134488.137,11,SF
2017000672948,71937,00200,1,1,0,12437.6247,52,MF
2017000672996,71938,01314,1,2,0,95355.1227,13,SF
2017000672998,71939,01105,1,1,1,33369.237,11,SF
2017000673178,71940,01305,1,2,2,82917.498,14,MF
2017000673234,71941,00800,1,2,0,75434.6994,19,SF
2017000673338,71942,01322,1,1,1,143588.838,21,MF
2017000673378,71943,01318,1,2,1,50559.45,15,MF
2017000673665,71944,00100,1,1,1,38425.182,6,SF
2017000673715,71945,00704,1,1,1,83928.687,18,SF
2017000673875,71946,01314,1,3,2,33369.237,20,SF
2017000674220,71947,00800,1,2,0,34886.0205,12,SF
2017000674403,71948,00200,1,3,2,54098.6115,15,SF
2017000674479,71949,00600,1,12,1,65727.285,33,SF
2017000674602,71950,01318,1,2,1,77457.0774,21,MH
2017000674656,71951,01305,1,2,1,50559.45,24,SF
2017000674749,71952,00705,1,1,1,80895.12,12,SF
2017000674758,71953,01301,1,5,1,42469.938,16,SF
2017000674761,71954,00600,1,2,0,63098.1936,19,SF
2017000674795,71955,00500,1,3,2,127409.814,46,SF
2017000675005,71956,00600,1,2,1,84939.876,16,SF
2017000675328,71957,00500,1,2,0,26088.6762,20,SF
2017000675385,71958,01200,1,4,2,124174.0092,16,SF
2017000675411,71959,00704,1,2,2,79883.931,19,SF
2017000675459,71960,01305,1,2,2,64109.3826,32,SF
2017000675623,71961,00902,1,2,0,32176.03398,19,SF
2017000675993,71962,01320,1,3,2,369286.2228,19,SF
2017000676301,71963,01301,1,4,4,149757.0909,9,SF
2017000676338,71964,01318,1,4,1,86658.8973,24,SF
2017000676476,71965,00704,1,3,1,112343.0979,14,SF
2017000676588,71966,00704,1,1,1,60671.34,13,MF
2017000676707,71967,01302,1,1,1,15370.0728,26,MF
2017000676792,71968,01303,1,1,1,45503.505,22,SF
2017000676859,71969,01318,1,2,0,3134.6859,13,SF
2017000677072,71970,01320,1,4,2,164823.807,8,SF
2017000677223,71971,00800,1,2,0,29122.2432,7,SF
2017000677256,71972,01320,1,1,1,35391.615,18,MF
2017000677325,71973,01319,1,4,1,417621.057,21,SF
2017000677432,71974,01323,1,5,2,84434.2815,30,MF
2017000677452,71975,01323,1,2,2,182014.02,22,SF
2017000677473,71976,01323,1,1,0,22751.7525,13,SF
2017000677496,71977,01324,1,1,0,141586.68378,18,SF
2017000677519,71978,00704,1,1,1,95051.766,13,SF
2017000677540,71979,01200,1,2,0,0,21,SF
2017000677638,71980,00703,1,2,1,74827.986,21,DUP
2017000677792,71981,01316,1,2,0,120280.93155,12,SF
2017000677855,71982,01303,1,2,1,65727.285,15,SF
2017000677889,71983,00100,1,3,2,91007.01,8,SF
2017000678172,71984,01318,1,4,2,205776.9615,20,SF
2017000678202,71985,01316,1,5,1,40447.56,13,SF
2017000678209,71986,01303,1,3,1,83827.5681,13,SF
2017000678311,71987,00705,1,2,1,6572.7285,16,MF
2017000678524,71988,00200,1,1,1,38425.182,17,MH
2017000678645,71989,01301,1,1,1,32358.048,13,SF
2017000678905,71990,01314,1,1,1,95051.766,20,MF
2017000679023,71991,00300,1,3,1,22751.7525,6,MH
2017000679086,71992,00300,1,2,2,37312.8741,5,SF
2017000679195,71993,01324,1,2,0,250977.1098,12,SF
2017000679284,71994,00400,1,1,0,13347.6948,48,SF
2017000679293,71995,00902,1,1,0,19819.3044,38,SF
2017000679296,71996,01324,1,1,1,30335.67,12,MF
2017000679336,71997,00300,1,1,0,8493.9876,5,SF
2017000679337,71998,00705,1,2,2,87467.8485,15,SF
2017000679595,71999,00400,1,2,1,47121.4074,6,MH
2017000679742,72000,00703,1,2,0,54503.0871,14,MF
2017000679813,72001,01103,1,1,1,80895.12,11,SF
2017000679814,72002,01316,1,2,0,29627.8377,26,SF
2017000679952,72003,01321,1,4,4,178879.3341,8,SF
2017000680084,72004,00400,1,2,2,106255.74012,22,SF
2017000680091,72005,00800,1,2,0,52480.7091,14,MH
2017000680093,72006,00705,1,1,0,12033.1491,10,MF
2017000680153,72007,01305,1,4,2,92523.7935,29,SF
2017000680279,72008,01319,1,2,2,57678.22056,12,MF
2017000680451,72009,01319,1,3,0,93939.4581,12,SF
2017000680503,72010,01301,1,2,2,208304.934,8,SF
2017000680664,72011,00500,1,2,0,48638.1909,12,SF
2017000680674,72012,01301,1,1,1,50559.45,19,MF
2017000680722,72013,00400,1,2,2,91007.01,36,SF
2017000680784,72014,01200,1,1,1,54604.206,15,SF
2017000680803,72015,00200,1,1,0,13651.0515,20,MF
2017000680817,72016,00500,1,1,1,60570.2211,13,SF
2017000680883,72017,01103,1,1,1,74221.2726,20,SF
2017000680940,72018,01314,1,1,0,12134.268,41,MF
2017000680942,72019,00200,1,1,0,10263.56835,25,MH
2017000681002,72020,01200,1,3,1,33561.36291,2,SF
2017000681159,72021,01103,1,2,0,70176.5166,21,SF
2017000681207,72022,00300,1,1,0,13448.8137,8,SF
2017000681399,72023,00703,1,2,2,55615.395,15,SF
2017000681487,72024,00703,1,2,0,46009.0995,12,SF
2017000681520,72025,01301,1,1,1,103141.278,14,SF
2017000681540,72026,01200,1,1,1,39335.2521,28,MH
2017000681544,72027,01104,1,1,1,60064.6266,27,SF
2017000681583,72028,00600,1,2,2,38425.182,58,MH
2017000681602,72029,00704,1,1,0,96062.955,12,SF
2017000681828,72030,01321,1,4,2,26088.6762,6,SF
2017000681831,72031,00704,1,1,0,9505.1766,13,MF
2017000681857,72032,00704,1,1,0,1213.4268,35,MF
2017000681954,72033,00400,1,3,2,55615.395,26,DUP
2017000682135,72034,01314,1,2,0,146319.0483,10,SF
2017000682155,72035,00100,1,2,2,65322.8094,26,SF
2017000682222,72036,01318,1,3,2,60671.34,28,SF
2017000682266,72037,00200,1,2,1,75272.90916,17,SF
2017000682404,72038,00902,1,1,0,18555.31815,3,MH
2017000682408,72039,00500,1,3,0,72128.11137,11,SF
2017000682438,72040,01200,1,2,1,46514.694,4,SF
2017000682557,72041,01318,1,2,1,161790.24,28,SF
2017000682564,72042,01321,1,5,1,207344.30445,18,SF
2017000682575,72043,01324,1,2,1,53593.017,19,SF
2017000682697,72044,00704,1,1,1,40447.56,24,MF
2017000682718,72045,00901,1,2,0,96062.955,11,SF
2017000682848,72046,00400,1,2,0,25481.9628,23,SF
2017000682929,72047,00100,1,2,2,60671.34,17,SF
2017000683008,72048,01320,1,1,1,151678.35,13,MF
2017000683093,72049,01321,1,4,2,241674.171,11,SF
2017000683303,72050,01317,1,3,1,80490.6444,12,MH
2017000683352,72051,01314,1,2,1,413576.301,11,SF
2017000683509,72052,01318,1,1,0,1516.7835,22,MF
2017000683518,72053,00400,1,1,1,25279.725,59,SF
2017000683523,72054,01305,1,1,1,50559.45,25,MF
2017000683570,72055,01301,1,2,0,21234.969,22,SF
2017000683683,72056,01316,1,2,2,62390.3613,13,SF
2017000683749,72057,00800,1,2,2,79883.931,11,SF
2017000683789,72058,00902,1,1,1,19010.3532,15,SF
2017000683797,72059,00705,1,2,0,78872.742,20,SF
2017000683800,72060,00703,1,3,2,116286.735,23,SF
2017000683816,72061,01317,1,2,0,23914.61985,15,SF
2017000683893,72062,01000,1,2,0,30335.67,31,SF
2017000683957,72063,00200,1,3,3,80895.12,14,MH
2017000683972,72064,01324,1,1,1,53593.017,23,MF
2017000684090,72065,00901,1,2,2,522784.713,13,SF
2017000684145,72066,01305,1,2,2,230551.092,22,SF
2017000684161,72067,00800,1,1,0,12033.1491,2,MF
2017000684218,72068,01320,1,4,2,152183.9445,15,SF
2017000684294,72069,01104,1,1,1,51570.639,12,SF
2017000684388,72070,00500,1,2,0,60570.2211,18,SF
2017000684395,72071,00800,1,1,1,9909.6522,20,SF
2017000684427,72072,01301,1,3,1,52976.19171,11,SF
2017000684606,72073,00902,1,1,0,100107.711,21,SF
2017000684678,72074,01301,1,4,4,121787.60316,13,SF
2017000684693,72075,00704,1,2,0,16482.3807,12,MF
2017000684696,72076,01200,1,2,0,28414.4109,14,SF
2017000684866,72077,00800,1,2,1,36706.1607,12,SF
2017000684944,72078,00902,1,4,1,28009.9353,15,MF
2017000685023,72079,01321,1,1,1,121342.68,10,SF
2017000685024,72080,00705,1,1,1,53593.017,30,SF
2017000685123,72081,01000,1,2,0,18302.5209,18,SF
2017000685136,72082,00200,1,4,2,144600.027,60,SF
2017000685158,72083,00902,1,1,0,21538.3257,23,SF
2017000685172,72084,00902,1,1,0,29931.1944,7,SF
2017000685212,72085,00705,1,4,2,122353.869,29,SF
2017000685279,72086,01103,1,1,1,10718.6034,27,SF
2017000685420,72087,01105,1,4,1,80895.12,12,SF
2017000685451,72088,01104,1,3,0,22145.0391,12,MF
2017000685452,72089,00901,1,1,0,16219.47156,21,MH
2017000685471,72090,01303,1,2,2,38708.31492,12,DUP
2017000685502,72091,00600,1,1,1,10111.89,80,MF
2017000685664,72092,01321,1,4,2,94040.577,16,SF
2017000685835,72093,01302,1,2,2,107186.034,9,SF
2017000685898,72094,01305,1,2,2,96062.955,15,MF
2017000685900,72095,00704,1,2,1,110219.601,11,SF
2017000685954,72096,01318,1,2,2,78872.742,29,SF
2017000686023,72097,00100,1,5,2,91007.01,10,SF
2017000686043,72098,01324,1,1,0,95051.766,21,SF
2017000686079,72099,00300,1,2,0,15268.9539,8,MH
2017000686080,72100,01318,1,2,1,72805.608,16,SF
2017000686103,72101,01317,1,1,0,15572.3106,15,SF
2017000686215,72102,01317,1,4,3,36564.59424,28,SF
2017000686223,72103,01323,1,2,2,93534.9825,23,SF
2017000686256,72104,01323,1,3,2,58648.962,10,SF
2017000686300,72105,01318,1,1,0,22761.86439,14,MF
2017000686342,72106,01322,1,2,2,158756.673,27,SF
2017000686398,72107,01302,1,3,1,66232.8795,22,SF
2017000686526,72108,01305,1,1,0,14662.2405,13,MF
2017000686539,72109,01323,1,1,1,80895.12,19,MF
2017000686604,72110,01104,1,1,1,24774.1305,14,MF
2017000686607,72111,01321,1,1,0,29324.481,19,SF
2017000686679,72112,01318,1,2,2,126398.625,14,SF
2017000686766,72113,00705,1,2,2,35593.8528,31,MH
2017000686843,72114,00901,1,1,0,2224.6158,24,MF
2017000686882,72115,00300,1,2,0,58952.3187,35,SF
2017000686976,72116,00800,1,2,0,21133.8501,26,SF
2017000687023,72117,00500,1,2,1,50559.45,3,SF
2017000687124,72118,00600,1,2,2,54604.206,19,SF
2017000687228,72119,00800,1,1,1,11123.079,69,MF
2017000687295,72120,01322,1,1,1,104152.467,43,MF
2017000687325,72121,00705,1,2,1,39335.2521,10,MH
2017000687333,72122,01305,1,2,0,208304.934,12,SF
2017000687412,72123,00704,1,1,1,102130.089,61,SF
2017000687476,72124,01317,1,2,2,153629.94477,14,SF
2017000687591,72125,01314,1,2,1,139453.07499,18,SF
2017000687637,72126,01000,1,2,2,107388.2718,4,MH
2017000687656,72127,00600,1,3,1,15167.835,40,MF
2017000687758,72128,01320,1,4,2,144094.4325,6,SF
2017000687986,72129,01305,1,1,0,30335.67,57,MF
2017000688023,72130,01000,1,1,0,11729.7924,23,MH
2017000688059,72131,01314,1,1,0,139746.3198,25,MF
2017000688107,72132,01321,1,1,0,24389.87868,8,SF
2017000688128,72133,01319,1,1,0,10213.0089,20,MF
2017000688130,72134,00400,1,2,0,23762.9415,23,SF
2017000688204,72135,00100,1,1,0,7887.2742,25,MF
2017000688213,72136,00705,1,5,2,38829.6576,1,SF
2017000688227,72137,00500,1,4,1,36605.0418,44,MF
2017000688288,72138,01305,1,2,2,151678.35,14,SF
2017000688332,72139,01303,1,3,3,94040.577,14,SF
2017000688459,72140,00902,1,2,0,19617.0666,85,SF
2017000688556,72141,01303,1,5,2,75909.95823,18,SF
2017000688570,72142,00600,1,2,0,104152.467,6,SF
2017000688727,72143,01318,1,1,0,67951.9008,55,MF
2017000688736,72144,01103,1,3,3,89025.07956,20,SF
2017000689064,72145,00600,1,1,1,15370.0728,23,MH
2017000689300,72146,01321,1,1,1,45503.505,19,SF
2017000689341,72147,00200,1,2,2,83321.9736,3,SF
2017000689358,72148,01318,1,1,1,94040.577,12,SF
2017000689567,72149,00200,1,2,0,171902.13,2,SF
2017000689664,72150,00705,1,1,0,18201.402,3,SF
2017000689774,72151,01314,1,6,1,89793.5832,13,SF
2017000689781,72152,01314,1,1,1,12134.268,24,MF
2017000689793,72153,01303,1,1,1,80895.12,8,MF
2017000689850,72154,01319,1,5,3,201631.0866,15,SF
2017000689882,72155,01104,1,6,2,70580.9922,22,MF
2017000690097,72156,01301,1,2,1,9100.701,15,SF
2017000690143,72157,01324,1,2,2,182014.02,82,SF
2017000690161,72158,00100,1,2,1,80895.12,2,SF
2017000690265,72159,01324,1,1,0,0,25,SF
2017000690316,72160,01320,1,1,1,40447.56,10,MF
2017000690413,72161,00500,1,6,1,64716.096,25,MH
2017000690520,72162,01324,1,3,3,36706.1607,18,MF
2017000690617,72163,01104,1,2,1,107186.034,18,SF
2017000690629,72164,00704,1,3,1,62390.3613,12,SF
2017000690640,72165,01320,1,4,2,321558.102,10,SF
2017000690717,72166,00500,1,1,0,1516.7835,36,SF
2017000690776,72167,00200,1,1,1,25785.3195,15,MH
2017000691056,72168,00800,1,2,0,1516.7835,4,SF
2017000691169,72169,01200,1,2,2,38425.182,53,MF
2017000691199,72170,00901,1,2,0,4863.81909,17,MF
2017000691239,72171,00705,1,1,0,31953.5724,13,MH
2017000691258,72172,01318,1,1,0,143588.838,13,SF
2017000691353,72173,01321,1,3,1,83928.687,7,SF
2017000691377,72174,00705,1,6,3,76041.4128,14,DUP
2017000691541,72175,00703,1,1,1,26290.914,7,MH
2017000691566,72176,01302,1,4,3,77457.0774,13,SF
2017000691596,72177,00901,1,2,2,50690.90457,12,MF
2017000691708,72178,01200,1,2,2,75839.175,73,SF
2017000691748,72179,00100,1,4,2,114972.1893,16,SF
2017000691961,72180,00600,1,2,1,27807.6975,11,SF
2017000692086,72181,01314,1,2,0,93838.3392,15,SF
2017000692140,72182,00500,1,2,0,67648.5441,22,SF
2017000692169,72183,01322,1,2,0,20223.78,10,SF
2017000692497,72184,00500,1,2,1,52076.2335,8,SF
2017000692508,72185,01000,1,1,0,15167.835,10,MF
2017000692595,72186,01314,1,2,2,127409.814,18,SF
2017000692605,72187,00400,1,4,1,75839.175,20,SF
2017000692997,72188,01200,1,3,1,65626.1661,12,SF
2017000693044,72189,00704,1,5,1,96568.5495,36,SF
2017000693099,72190,01305,1,1,1,35897.2095,20,MF
2017000693175,72191,01317,1,4,2,161790.24,16,SF
2017000693194,72192,01321,1,4,2,78872.742,17,SF
2017000693241,72193,01314,1,1,1,26290.914,50,MF
2017000693272,72194,00902,1,2,1,91007.01,5,SF
2017000693393,72195,01105,1,2,0,50367.32409,16,SF
2017000693431,72196,00400,1,1,1,54604.206,23,SF
2017000693507,72197,00800,1,1,0,9201.8199,21,SF
2017000693544,72198,00500,1,2,2,62693.718,12,SF
2017000693646,72199,01303,1,3,2,92018.199,14,SF
2017000693862,72200,01323,1,3,1,18706.9965,39,MF
2017000693875,72201,01303,1,1,0,0,20,SF
2017000693946,72202,01302,1,1,0,134488.137,7,SF
